Id,FirstName,LastName,BirthDate
13721,Tashya,Swanson,27.02.2003
13722,Noelle,Lloyd,01.12.1982
13723,Daphne,Gay,27.04.2018
13724,Piper,Sosa,18.07.2015
13725,Martha,Merrill,07.06.1961
13726,Ursula,Mccullough,07.07.1986
13727,Ezra,Phillips,04.11.1972
13728,Skyler,Atkinson,05.01.2006
13729,Uriah,Klein,23.11.1969
13730,Charde,Dorsey,20.06.1988
13731,Stephen,Duke,03.07.1973
13732,Abdul,Hodge,29.11.2013
13733,Miranda,Lester,11.03.1968
13734,Ella,Hendricks,14.07.2013
13735,Nicholas,Spence,17.01.2006
13736,Lacy,Pate,13.08.1996
13737,Colleen,Mullins,20.02.1960
13738,Brielle,Bradford,17.11.2020
13739,Iola,Perry,27.11.1974
13740,Florence,Palmer,29.03.2011
13741,Delilah,Gibbs,25.07.1989
13742,Mercedes,Prince,08.02.2017
13743,Noelle,Haney,01.08.2005
13744,Selma,Deleon,06.11.1964
13745,Tatum,Vang,09.10.1988
13746,Tatyana,Tran,04.06.2003
13747,Allen,Price,25.08.2002
13748,Cassidy,Fletcher,03.03.1982
13749,Judah,Duke,12.07.1958
13750,Jerome,Guy,09.07.1998
13751,Melanie,Pearson,23.10.1974
13752,Denton,Cox,06.12.1990
13753,Dorian,Wheeler,22.06.1981
13754,Hayfa,Fry,14.10.1976
13755,Ella,Green,21.12.1999
13756,Adara,Franks,02.04.1983
13757,Willa,Pickett,20.11.2012
13758,Kadeem,Leon,24.05.2012
13759,Lawrence,Barton,09.08.1964
13760,Keefe,Stafford,22.09.2019
13761,Xanthus,Figueroa,05.10.1982
13762,Phyllis,Washington,10.05.1986
13763,Hedda,Mcdowell,27.01.1994
13764,Beck,Edwards,31.05.2019
13765,Stacy,Harrell,03.10.1965
13766,Meredith,Petty,23.01.1960
13767,Aiko,Walls,29.04.1965
13768,Philip,Gonzales,16.03.1984
13769,Ifeoma,Pearson,25.02.2011
13770,Erasmus,French,25.07.2012
13771,Adam,Warner,15.04.1951
13772,Abraham,Clay,03.12.1987
13773,Imelda,Hendricks,07.01.1986
13774,Xander,Becker,02.10.1985
13775,Jade,Davis,26.12.1959
13776,Gregory,Howe,17.10.1972
13777,Emerald,Kelly,02.07.2012
13778,Griffin,Hoffman,11.05.2020
13779,Grace,Holloway,07.08.2019
13780,Darius,Perry,22.07.2017
13781,Savannah,Dominguez,03.01.1982
13782,Ramona,Casey,15.03.1977
13783,Nasim,Barton,07.11.1970
13784,Luke,Dillard,15.07.1977
13785,Leilani,Chambers,23.12.1959
13786,Kameko,Rosa,01.12.1967
13787,Daquan,Potter,17.01.1984
13788,Chelsea,Buckley,06.06.1956
13789,Kimberly,Landry,19.04.1965
13790,Deirdre,Rodriguez,18.02.1957
13791,September,Phelps,01.04.2009
13792,Kato,Kelley,20.04.1982
13793,Thane,Decker,29.12.1961
13794,Bryar,Clemons,28.07.1981
13795,Alma,Mullins,09.06.1999
13796,Desiree,Mueller,30.03.1967
13797,Cally,Boyle,30.10.2014
13798,Keith,Gonzales,07.02.2019
13799,Rebekah,Hale,23.03.1998
13800,Moana,Wise,14.04.1963
13801,Julian,Mcmahon,13.02.1978
13802,Robert,Gibbs,21.11.1972
13803,Dara,Harris,04.12.2007
13804,Vladimir,Walls,17.10.1971
13805,Ria,Valencia,08.12.2017
13806,Phyllis,Head,09.10.1993
13807,Jeremy,Jordan,08.03.1989
13808,Xantha,Leon,04.12.1975
13809,Geraldine,Alvarez,16.01.1999
13810,Igor,Hopkins,29.09.2020
13811,Danielle,Jones,24.08.1956
13812,Desirae,George,27.07.1966
13813,Victoria,Vance,06.04.1987
13814,Neville,Wade,04.11.1980
13815,Heidi,Brennan,25.01.2016
13816,Liberty,Alexander,17.03.2009
13817,Bert,Morse,21.02.1984
13818,Isabella,Bush,21.01.1990
13819,Herrod,Mccullough,23.06.2019
13820,Medge,Carrillo,12.01.2018
13821,Emma,Cotton,02.07.1960
13822,Melissa,Shaffer,29.01.1957
13823,Driscoll,Olson,01.02.1960
13824,Oren,Conley,13.06.2004
13825,Edward,Dillard,27.06.2000
13826,Bernard,Branch,11.12.2009
13827,Blaze,Rivas,30.08.2007
13828,Cruz,Gross,09.08.1951
13829,Emi,Franco,24.03.1973
13830,Shannon,Haynes,10.06.1958
13831,Hedley,Powers,23.07.1982
13832,Naida,Oconnor,22.09.1963
13833,Darryl,Cortez,29.05.1975
13834,Hu,Hale,09.10.1958
13835,Kiara,Dillard,18.11.1955
13836,Chaim,Carson,08.08.1954
13837,Desirae,Parsons,21.07.1967
13838,Haviva,Clark,27.05.1955
13839,Giacomo,Buckley,26.10.2020
13840,Levi,Owen,12.06.2006
13841,Cade,Greer,29.12.1979
13842,Byron,Dominguez,23.01.2000
13843,Imani,Carson,22.09.1969
13844,Hannah,Best,09.01.1999
13845,Cyrus,Ray,31.05.1963
13846,Graiden,Preston,31.01.1978
13847,Raja,Keith,18.07.1988
13848,Deanna,Burns,03.04.1987
13849,Peter,George,26.06.1970
13850,Quemby,Cain,18.11.1976
13851,Wade,Malone,03.02.1955
13852,Dawn,Dotson,05.11.1966
13853,Anne,Cleveland,06.08.1974
13854,Hall,Bauer,01.06.1977
13855,Lewis,Marsh,23.11.2010
13856,Tana,Ballard,11.01.1952
13857,Ishmael,Keith,21.10.1953
13858,Reuben,Kennedy,08.12.2001
13859,Rhiannon,Schroeder,22.04.1992
13860,Alana,Golden,30.05.2008
13861,Fritz,Rose,28.09.1977
13862,Cyrus,May,09.03.1976
13863,Tobias,Nichols,15.12.2019
13864,Kasimir,Goodwin,17.08.1996
13865,Brock,Frost,07.07.1967
13866,Kylan,Leach,09.01.1955
13867,Elvis,Wheeler,20.02.1999
13868,Shelley,Rowe,06.11.1967
13869,Cooper,Walker,17.07.1964
13870,Alec,Dawson,30.12.1976
13871,Orla,Leonard,11.03.1990
13872,Elizabeth,Sellers,17.03.2011
13873,Melyssa,Silva,07.02.2007
13874,Ainsley,Burton,06.09.1988
13875,Amanda,Morse,03.05.1995
13876,April,Bentley,09.06.2005
13877,Chaim,Fox,10.08.1989
13878,Carol,Turner,16.05.1952
13879,Shoshana,Hutchinson,02.05.1984
13880,Patrick,Merritt,05.03.1984
13881,Steel,Garner,18.08.1957
13882,Galena,Mcmahon,25.02.1956
13883,Shelley,Boyer,01.11.1982
13884,Isabelle,Johns,13.05.1953
13885,Audrey,Mcmillan,22.10.1992
13886,Stephen,Baxter,20.02.1951
13887,Edward,Sweet,30.11.1992
13888,Amena,Hart,25.12.1974
13889,Tamara,Sykes,19.07.2010
13890,August,Gomez,25.08.1992
13891,Isaac,Lambert,05.02.1965
13892,Deanna,Bray,09.05.2016
13893,Colin,Calderon,07.05.2020
13894,Josiah,Le,14.12.2008
13895,Melissa,Keith,27.12.1953
13896,Damon,Solis,17.11.1978
13897,Harper,Richmond,20.08.1988
13898,Ryder,Levine,08.10.1968
13899,Harlan,Sparks,01.04.1961
13900,Prescott,Calderon,23.04.2005
13901,Alvin,Mullins,24.12.1984
13902,Elmo,Pacheco,13.05.1974
13903,Jacob,Mcneil,15.03.1967
13904,Graiden,Soto,27.09.1983
13905,Brent,Clay,16.05.1961
13906,Malik,Travis,23.05.1969
13907,Jelani,Byrd,03.01.1971
13908,Cody,Mccoy,01.12.1999
13909,Lillith,Nicholson,27.01.2006
13910,Hall,Harris,22.06.1959
13911,Dominic,Lucas,17.02.1954
13912,Shaeleigh,Cherry,08.11.1976
13913,Keith,Austin,08.11.1950
13914,Ahmed,Cantrell,03.05.2008
13915,Christen,Lott,02.11.1968
13916,Tatum,Cain,24.04.1994
13917,Carlos,Valentine,12.11.2019
13918,Bruce,Dodson,02.01.1964
13919,Karyn,Figueroa,28.12.2009
13920,Violet,Mcguire,30.09.2015
13921,Madeson,Mclaughlin,14.03.1978
13922,Palmer,Lyons,16.06.2010
13923,Belle,Lindsey,29.11.1988
13924,Miranda,Church,28.01.1983
13925,Hannah,Perez,30.05.1984
13926,Fiona,Rodriguez,03.02.1978
13927,Buffy,Gross,19.02.2018
13928,Arsenio,Levine,31.10.1993
13929,Cedric,Bird,21.05.1959
13930,Christian,Mcintyre,04.03.1957
13931,Russell,Rutledge,17.10.1963
13932,Jerry,Franco,10.07.2020
13933,Jeremy,Becker,02.09.2011
13934,Nerea,Marks,20.02.1979
13935,John,William,24.04.1970
13936,Meredith,Goodman,06.08.2014
13937,Martin,Franks,29.01.1975
13938,Chaney,Howe,09.08.1969
13939,Zorita,Henderson,03.12.1991
13940,Keelie,Chase,22.12.1959
13941,James,Heath,12.02.2014
13942,Maggie,Chang,15.06.1960
13943,Serina,Gill,07.02.1968
13944,Charles,Armstrong,05.12.1999
13945,Melodie,Ramsey,30.08.2006
13946,Imogene,Campos,14.04.1974
13947,Nicholas,Oneill,16.11.1988
13948,Knox,Guy,14.04.1993
13949,Angela,Young,23.02.2013
13950,Omar,Salazar,11.07.1996
13951,Quamar,Durham,04.03.2012
13952,Nomlanga,Vang,25.02.1955
13953,Evangeline,Walsh,14.11.2011
13954,Mollie,Becker,08.02.1965
13955,Piper,Pate,18.03.1983
13956,Alisa,Hahn,26.07.1964
13957,Quyn,Frost,27.03.1994
13958,Ishmael,Carver,25.06.2009
13959,Caldwell,Frank,06.07.2004
13960,Palmer,Conrad,15.11.1993
13961,Remedios,Sanford,17.10.1971
13962,Cullen,Shields,27.06.1994
13963,Imelda,Burns,02.01.1954
13964,TaShya,Phelps,10.08.1958
13965,Alvin,Buckley,02.04.2015
13966,Brent,Mcconnell,03.07.1988
13967,Heather,Rojas,18.06.1974
13968,Barry,Mcgee,20.04.1981
13969,Todd,Huff,19.06.2013
13970,Hall,Carr,31.12.2004
13971,Dexter,Deleon,02.10.1979
13972,Thaddeus,Gross,21.11.1984
13973,Cameron,Bird,22.08.1973
13974,Shelby,Hubbard,15.07.1961
13975,Zahir,Shelton,25.12.1959
13976,Summer,Silva,21.05.2015
13977,Gloria,Sparks,06.01.2004
13978,Theodore,Johnston,07.04.1954
13979,Beck,Benjamin,07.07.1978
13980,Reuben,Snow,27.05.1955
13981,Sopoline,Mcdowell,02.01.1951
13982,Lisandra,Mclean,18.06.1964
13983,Ariel,Fuller,11.02.1973
13984,Hedda,Burris,26.08.1991
13985,Valentine,Mccarthy,17.12.2005
13986,Brennan,Clements,07.08.1993
13987,Carlos,Cobb,05.02.1995
13988,Silas,Puckett,18.03.1960
13989,Freya,Shelton,13.04.1976
13990,Kato,Cannon,25.04.1987
13991,Rhonda,Delaney,31.10.1970
13992,Barbara,Boyle,11.12.1973
13993,Kristen,Bailey,13.05.2001
13994,Brielle,Hunter,05.01.1984
13995,Aline,Gomez,03.01.1992
13996,Amal,Ratliff,21.03.1963
13997,Francesca,David,02.01.1990
13998,Christine,Cummings,13.07.1973
13999,Scott,Valentine,15.12.2004
14000,Blaze,Floyd,10.04.2006
14001,Sylvia,Webb,10.01.1961
14002,Mark,Camacho,17.11.1994
14003,Armand,Head,02.07.2002
14004,Jordan,Simpson,07.01.2006
14005,Arthur,Warren,27.09.1987
14006,Mercedes,Howe,18.06.1956
14007,Orla,Shields,04.08.2014
14008,William,Drake,05.03.1965
14009,Rhona,Rivers,03.09.2018
14010,Florence,Carney,13.11.1955
14011,Haley,Cardenas,18.05.1951
14012,Mannix,Rice,11.10.2005
14013,Damian,Torres,11.07.2013
14014,Rhea,Sexton,03.02.2001
14015,Tatiana,Robinson,24.02.1993
14016,Noble,Winters,19.08.1963
14017,Jamalia,Hurst,03.10.2019
14018,Elvis,Ray,01.02.2014
14019,Cassady,Campos,17.02.1989
14020,Shelby,Dixon,22.09.1976
14021,Jordan,Burch,07.12.1982
14022,Rylee,Jacobson,27.11.1998
14023,Haley,Bates,04.08.1985
14024,Cairo,Cantrell,11.05.1981
14025,Hiroko,Ross,16.02.1959
14026,Ruth,West,22.10.1985
14027,Angelica,Haynes,10.03.2001
14028,Merrill,Farmer,07.08.1994
14029,Hakeem,Moody,19.07.2012
14030,Nigel,Joyner,23.07.2006
14031,Magee,Graham,12.09.1984
14032,Maryam,Donaldson,08.12.1995
14033,Debra,Mcgowan,15.09.1967
14034,Keiko,Day,09.05.1960
14035,Jacob,Mcfarland,03.11.2017
14036,Bianca,Chen,06.07.1960
14037,Harding,Baird,18.09.2014
14038,Basia,Hull,11.08.1995
14039,Dustin,Hatfield,08.09.1983
14040,Charity,Wood,04.01.1986
14041,Madeson,Yates,26.06.1976
14042,Porter,Carpenter,04.09.1954
14043,Palmer,Cooley,17.05.2015
14044,Aristotle,Richmond,25.04.1994
14045,Orlando,Swanson,26.05.1975
14046,Benjamin,Schroeder,15.07.2002
14047,Wade,Warren,20.11.1985
14048,Hakeem,Nelson,02.09.2018
14049,Ann,Chase,12.07.2007
14050,Hermione,Fields,20.03.1971
14051,Caryn,Freeman,22.11.1965
14052,Samuel,Gilliam,11.03.2011
14053,Ursa,Kerr,22.12.1989
14054,Lael,Chang,12.02.1994
14055,Sade,Jefferson,09.06.2007
14056,Kalia,Tanner,14.01.1959
14057,Lesley,Roach,06.09.1996
14058,Felicia,Thornton,24.04.1985
14059,Veda,Mcgowan,06.10.1997
14060,Althea,Simpson,03.07.1995
14061,Alexis,Ramsey,19.05.2006
14062,Kiona,Salinas,04.04.2015
14063,Brett,Rowe,12.06.2000
14064,Jamal,Roy,30.03.2002
14065,Zeus,Mcneil,19.07.2009
14066,Prescott,Pope,24.03.2005
14067,MacKenzie,Kline,24.04.1978
14068,Alyssa,Kirby,19.07.1962
14069,Eaton,Ferguson,08.04.1958
14070,Demetrius,Underwood,07.05.2011
14071,Kasper,Perry,31.01.2000
14072,Rigel,Wolfe,23.06.1989
14073,Molly,Britt,28.03.1988
14074,Quamar,Ellis,22.03.1994
14075,Calvin,Crane,27.01.1950
14076,Kermit,Grimes,09.02.2018
14077,Lana,Atkinson,03.02.1955
14078,Serina,Wheeler,19.11.1969
14079,Tamara,Harrington,28.07.1961
14080,Nicholas,Conway,26.09.1979
14081,Elizabeth,Clements,13.03.1951
14082,Otto,Garrett,04.04.1993
14083,Eliana,Valdez,21.07.2019
14084,Declan,Mckenzie,18.01.2003
14085,Howard,Kinney,14.08.1989
14086,Bertha,Hernandez,08.10.2015
14087,Sandra,Savage,08.01.2017
14088,Fulton,Dunlap,16.03.1999
14089,Lars,Wooten,22.12.2001
14090,Marvin,Guy,28.03.2009
14091,Kitra,Lucas,05.10.1996
14092,Justine,Frank,26.08.1988
14093,Melissa,Roth,09.09.1958
14094,Madaline,Merrill,24.12.2006
14095,Yardley,Crane,01.12.1957
14096,Quinlan,Fitzpatrick,31.05.1988
14097,Philip,Stevens,17.04.2010
14098,Bertha,Castillo,30.03.1956
14099,Derek,Hall,28.11.2013
14100,Tucker,Schneider,29.05.1995
14101,Victoria,Hayes,11.01.1959
14102,Macon,Gardner,13.10.1963
14103,Emery,Mccoy,03.06.1997
14104,Alika,Bennett,02.02.1999
14105,Yasir,Noble,04.07.2020
14106,Briar,Rios,20.05.1981
14107,Uta,Flynn,22.09.2010
14108,Castor,Lara,20.12.1984
14109,Jakeem,Chavez,01.03.2019
14110,Zephr,Burke,08.02.1968
14111,Damon,Whitaker,06.09.1975
14112,Idola,Perkins,22.08.1968
14113,Kylie,Thompson,19.07.1973
14114,Martin,Hull,23.10.1985
14115,Jaden,Evans,01.07.1969
14116,Tara,Bennett,28.04.1957
14117,Troy,Newman,05.09.1967
14118,Zena,Battle,10.08.1957
14119,Shafira,Dalton,29.03.1983
14120,Hop,Maynard,04.12.1959
14121,Chadwick,Glass,23.09.1993
14122,Zane,Lynch,27.02.1979
14123,Yolanda,Lawson,09.09.2011
14124,Karen,Trevino,20.03.2015
14125,Daphne,Gregory,25.02.1955
14126,Gemma,England,12.01.1979
14127,Geoffrey,Summers,25.08.1992
14128,Nehru,Morin,22.12.2006
14129,Kameko,Pugh,01.08.1987
14130,Derek,Gutierrez,30.04.1999
14131,Anthony,Roach,25.07.1967
14132,Isadora,Hart,01.08.2016
14133,Tanner,Stark,07.05.1981
14134,Edan,Blake,12.07.2014
14135,Clark,Acevedo,06.07.2016
14136,Camille,Dorsey,04.01.1972
14137,Brynn,Perkins,24.11.1980
14138,Tate,Nolan,03.04.2005
14139,Grant,Horne,06.10.1963
14140,Hadassah,Byers,15.07.1975
14141,Berk,Mclean,11.02.1950
14142,Lacy,Shepherd,20.08.2009
14143,Vernon,Kinney,14.12.1983
14144,Illiana,Delgado,30.08.1965
14145,Alfonso,Parrish,10.11.2015
14146,Gavin,Benson,02.12.1967
14147,Alexandra,Soto,05.07.1972
14148,Tanek,Bruce,08.03.1984
14149,Sara,Burnett,14.09.1950
14150,Macey,Mills,17.03.1983
14151,Hilel,Mclean,13.06.1977
14152,Brittany,William,08.01.1993
14153,Amethyst,Olson,05.08.1979
14154,Hasad,Kerr,04.07.1960
14155,Jenette,Rush,20.04.1984
14156,Avye,Dean,03.03.1958
14157,Indira,Mcintyre,12.02.1971
14158,Barry,Wallace,16.07.1974
14159,Carly,Levine,24.11.1962
14160,Fuller,Ryan,04.11.2016
14161,Upton,Cantrell,18.07.1954
14162,Maxine,Cleveland,20.10.1984
14163,Zeph,Garrison,15.07.2001
14164,Illana,Figueroa,26.06.2004
14165,Susan,Browning,04.08.2003
14166,Rajah,Alvarado,26.12.1999
14167,Jordan,Gaines,23.10.1979
14168,Jaime,Mcdaniel,21.12.1975
14169,Clark,Mack,14.07.2003
14170,Kyle,William,07.04.2009
14171,Yuli,Hickman,19.09.2005
14172,Sade,Meadows,14.10.2000
14173,Vaughan,Rodgers,27.04.2014
14174,Stuart,Bentley,29.08.2016
14175,Brooke,Carpenter,09.06.1958
14176,Valentine,Vang,29.02.2016
14177,Leslie,Myers,27.02.1987
14178,Hector,Delgado,26.07.2005
14179,Phelan,Ramirez,21.05.1976
14180,Kadeem,Pruitt,11.11.1995
14181,Evangeline,Cantrell,22.01.1983
14182,Idona,Wade,18.06.1953
14183,Shellie,Harris,03.02.1965
14184,Martin,Swanson,23.02.1962
14185,Jonas,Benton,30.12.1957
14186,Tana,Spence,29.05.1975
14187,Orla,Harrington,08.11.2005
14188,Beau,Rose,24.07.2010
14189,Isaiah,Clarke,29.05.1965
14190,Madison,Sims,17.02.1987
14191,Briar,Bailey,14.05.1975
14192,Doris,Campbell,27.09.2019
14193,Jarrod,Bush,21.08.1962
14194,Skyler,Hooper,11.09.2003
14195,Nadine,Shelton,29.11.2003
14196,Hayden,Watson,27.07.2013
14197,Melanie,Hammond,09.09.1950
14198,Susan,Bradshaw,27.10.1971
14199,Ezekiel,Copeland,20.09.1978
14200,Ciara,Bradley,12.05.2008
14201,Maxwell,Beach,21.04.1974
14202,Basia,Talley,04.01.2016
14203,Mikayla,Marquez,16.02.1996
14204,Kenneth,Lowery,27.06.1977
14205,Raphael,Lucas,04.04.1953
14206,Cedric,Gilmore,28.11.1981
14207,Rogan,Wagner,28.01.1977
14208,Maya,Mckenzie,02.01.2020
14209,Basil,Santiago,19.11.1976
14210,Gage,Harvey,30.07.1969
14211,Paloma,Morris,05.02.1960
14212,Marshall,Larsen,22.02.1999
14213,Cullen,Rojas,23.01.1983
14214,Lillith,Ferrell,29.04.1959
14215,Silas,Terry,22.11.1973
14216,Austin,Haley,21.05.1976
14217,Nero,Mayer,11.09.2003
14218,Dante,Greene,19.03.1965
14219,Beverly,Orr,01.01.1966
14220,Inga,Holmes,01.10.1977
14221,Ezra,Guzman,09.12.2019
14222,Carter,Lambert,20.02.1956
14223,Trevor,Gay,06.11.1991
14224,Charissa,Sanchez,27.08.1951
14225,Hilary,Anthony,02.04.1991
14226,Price,Witt,16.02.1961
14227,Honorato,Slater,11.05.1950
14228,Joan,Bryant,06.11.1977
14229,Wilma,Newman,15.01.1997
14230,Preston,Gallegos,24.04.1972
14231,Amery,Hensley,09.01.2013
14232,Nissim,Walton,11.04.1995
14233,Courtney,Whitehead,22.06.1962
14234,Kieran,Mcbride,25.08.1979
14235,Yoshio,Macdonald,06.03.1982
14236,Teagan,Kent,04.07.1951
14237,Kasper,Nicholson,13.03.1951
14238,Anne,Bennett,24.11.2002
14239,Meredith,Dawson,14.06.1976
14240,Joelle,Flynn,01.11.2007
14241,Leilani,Hoffman,05.11.1970
14242,Nathaniel,Gardner,19.05.1968
14243,Winifred,Lawrence,14.12.1953
14244,Nayda,Walsh,05.10.1957
14245,Marsden,Stark,07.10.1970
14246,Finn,Hunt,25.08.2004
14247,Leah,Webster,08.08.1978
14248,Kitra,Sanders,18.10.1986
14249,Kerry,Russo,08.10.1979
14250,Lev,Conrad,12.09.1951
14251,Peter,Gamble,21.09.1982
14252,Drake,Browning,02.05.1956
14253,Cara,Sims,19.01.2010
14254,Ira,Spence,22.10.1993
14255,Gillian,Dotson,15.10.1975
14256,Justina,Rosales,20.07.1954
14257,Wing,Pollard,05.09.1962
14258,Jermaine,Black,29.11.2018
14259,Davis,Cain,05.11.2019
14260,Conan,Rowe,11.05.1986
14261,Sydnee,Patterson,20.09.1959
14262,Zane,Maddox,20.10.2009
14263,Holly,Newman,22.02.1978
14264,Alec,Cross,05.02.2014
14265,Marvin,Odonnell,10.11.2012
14266,Ralph,Johns,02.03.2015
14267,Emmanuel,Smith,29.06.1979
14268,Aspen,Sosa,17.03.1957
14269,Flynn,Vasquez,12.11.2017
14270,Dalton,Riggs,01.01.2015
14271,Eagan,Goodman,06.04.1976
14272,Austin,Foreman,18.07.2006
14273,Abra,Patton,12.09.1955
14274,Guy,Gutierrez,19.06.1978
14275,Edward,William,18.10.1998
14276,Isaiah,Kim,04.07.2020
14277,Simone,Kim,02.12.1997
14278,Yen,Stanton,20.11.1952
14279,Petra,Salazar,08.11.1954
14280,Nero,Tanner,03.02.2013
14281,Gregory,Barron,13.01.1993
14282,Cassady,Macdonald,19.05.2013
14283,Athena,Snow,13.09.1966
14284,Angela,Sanford,21.12.1951
14285,Knox,Alford,23.12.1967
14286,Dennis,Hardin,17.12.1964
14287,Chancellor,Burks,18.11.2020
14288,Wyoming,Sharpe,18.07.2000
14289,Kane,Goff,16.07.1954
14290,Chloe,Olson,10.02.1979
14291,Matthew,Stevens,23.09.1960
14292,Tate,Mcdowell,27.10.1992
14293,Ashely,Strong,11.04.1956
14294,Briar,Lambert,09.01.1978
14295,Kato,Hicks,30.06.1966
14296,Deacon,Huber,30.09.1992
14297,Caryn,Blackwell,22.12.1978
14298,Teagan,Sargent,29.07.1981
14299,Clementine,Rowe,16.04.1961
14300,Burke,Sharp,20.03.1971
14301,Winifred,Dodson,23.04.2014
14302,Evelyn,Schwartz,08.11.1958
14303,Hayes,Acosta,02.06.1951
14304,Gareth,Pitts,21.04.2012
14305,Aristotle,Morrow,28.01.1966
14306,James,Leon,15.01.1962
14307,Evelyn,Langley,20.08.1975
14308,Ivor,Raymond,01.04.1953
14309,Aurelia,Shelton,30.03.1988
14310,Malcolm,Noble,16.09.1981
14311,Lyle,Harmon,14.11.2014
14312,Jin,Dunn,21.02.1956
14313,Hanna,Sweet,30.09.1980
14314,Elton,Michael,03.08.1977
14315,Shaine,Estes,24.12.2000
14316,Fiona,Cochran,04.11.1982
14317,Kermit,Alston,15.08.1972
14318,Jason,Mcclain,31.05.1975
14319,Moses,Hutchinson,19.02.2001
14320,Montana,Golden,02.09.1974
14321,Kimberley,Cannon,02.08.2006
14322,Felix,Key,13.06.1964
14323,Irene,Leon,24.10.1986
14324,Guy,Key,08.12.2012
14325,Brynne,Macdonald,07.10.1993
14326,Octavius,Baird,01.08.1955
14327,Ayanna,Hays,02.02.1969
14328,Orlando,Lara,28.02.2017
14329,Edan,Fulton,26.02.1972
14330,Inga,Alvarez,06.01.1954
14331,Andrew,Hensley,26.12.1953
14332,Lana,Hull,13.12.2012
14333,Sebastian,Wolf,09.12.2015
14334,Jarrod,Downs,14.03.1952
14335,Marsden,Flynn,25.07.1970
14336,Veda,Preston,07.06.1956
14337,Mufutau,Macdonald,09.04.2006
14338,Jameson,Reeves,22.11.1953
14339,Kasper,Merrill,01.07.1957
14340,Lewis,Summers,05.02.2009
14341,Shoshana,Brown,20.03.2009
14342,Quail,Murray,22.07.2007
14343,Shannon,Short,21.07.2006
14344,Dale,Christian,22.10.2010
14345,Irma,Riggs,23.04.2011
14346,Jescie,Ross,12.07.1957
14347,Maite,Hebert,07.04.1974
14348,Drew,Mcclain,17.09.2011
14349,Cade,Harding,16.07.1955
14350,Thor,Brady,26.06.2013
14351,Ezra,Mcgowan,08.02.2018
14352,Dora,Shepherd,30.04.1974
14353,Sierra,Shepherd,07.03.1978
14354,Nerea,House,04.12.2000
14355,Timothy,Pratt,01.10.1951
14356,Odysseus,Terry,12.01.1957
14357,Wing,Mcclure,11.06.1956
14358,Nola,Christensen,27.11.2017
14359,Ila,Mcleod,24.03.1955
14360,Kenyon,Baird,01.03.2020
14361,Madeson,Bryan,14.01.2009
14362,Jemima,Patel,08.03.1965
14363,Joy,Hunt,07.02.1951
14364,Roth,Glenn,30.01.1994
14365,Stewart,Solomon,18.05.1982
14366,Lisandra,Nieves,31.07.2019
14367,Jarrod,Farmer,12.08.2013
14368,Blake,Steele,03.02.2016
14369,Kenyon,Wilder,02.03.1998
14370,Reese,Huber,26.03.1978
14371,Shelby,Ferguson,04.09.1982
14372,Rafael,Alford,23.03.1961
14373,William,Finch,05.05.1958
14374,Cassandra,Padilla,08.08.1958
14375,Adele,Brennan,28.01.1991
14376,Grace,Watts,12.07.1956
14377,Rylee,Greer,11.11.1967
14378,Kylee,Leach,29.10.2019
14379,Harriet,Mclean,19.07.1978
14380,Alden,Willis,13.09.1997
14381,Tiger,Guy,14.10.1980
14382,Xantha,Bean,02.11.1963
14383,Quinn,Herrera,09.08.2006
14384,Philip,Pacheco,15.04.1993
14385,Xanthus,Arnold,26.07.1978
14386,Lacey,Nelson,17.10.1951
14387,Thane,Shepherd,10.11.1958
14388,Phillip,Dominguez,22.12.1985
14389,Fuller,Goodman,12.11.1970
14390,Ruby,Bowen,18.01.2012
14391,Kane,Ware,20.07.1981
14392,Stewart,Pierce,12.03.1966
14393,Jocelyn,Dean,31.01.1970
14394,Simone,Allison,19.10.2010
14395,Veda,Sampson,22.03.1965
14396,Charles,Garner,16.07.1994
14397,Jennifer,Franco,27.06.1984
14398,Marshall,Garrett,10.06.1986
14399,Kylan,Mcconnell,04.04.2017
14400,Amir,Soto,02.08.1964
14401,Savannah,Cooley,25.08.1957
14402,Ina,Maxwell,15.10.1997
14403,Marah,Hernandez,12.05.1989
14404,Meredith,Noel,03.05.2001
14405,Rafael,Strong,04.01.2008
14406,Yoko,Douglas,09.02.1964
14407,Mercedes,Dyer,24.08.1952
14408,Brandon,Walters,25.02.1984
14409,Fiona,Joyner,18.03.1954
14410,Jayme,Witt,20.06.1958
14411,Dean,Dotson,30.05.1954
14412,Teagan,Maddox,11.11.1984
14413,Daphne,Montgomery,05.03.1967
14414,Dane,Taylor,04.06.1988
14415,Fuller,Byrd,13.01.2014
14416,Rajah,Mays,20.06.2019
14417,Francis,Preston,14.04.1957
14418,Chastity,Bruce,21.10.2006
14419,Naida,Adams,21.07.1992
14420,Nichole,Sweeney,17.03.1989
14421,Kelsie,Foley,23.11.2018
14422,Zia,Sparks,08.04.1991
14423,Wynter,Prince,29.01.1991
14424,Maryam,Harvey,25.02.1972
14425,Chastity,Terrell,03.11.2004
14426,Illana,Bridges,06.11.2011
14427,Murphy,Osborne,25.02.1954
14428,Gail,Ballard,26.06.1997
14429,Evelyn,Ayala,15.03.1985
14430,Kathleen,Livingston,23.08.1969
14431,Leilani,Cook,02.09.2011
14432,Cara,Russell,19.01.1990
14433,Reed,Best,15.03.1977
14434,Uriah,Combs,24.07.2008
14435,Alec,Gallegos,08.02.1965
14436,Courtney,Reid,06.01.2020
